Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,208,12,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(_owner, ex.Message, ""Save Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,208,12,F:System.Windows.MessageBoxImage.Error,,,,,"MessageBox.Show(_owner, ex.Message, ""Save Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,208,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(_owner, ex.Message, ""Save Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,208,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(_owner, ex.Message, ""Save Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,208,12,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(_owner, ex.Message, ""Save Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,208,12,T:System.Windows.Window,,,,,"MessageBox.Show(_owner, ex.Message, ""Save Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,208,12,T:System.Windows.MessageBox,,,,,"MessageBox.Show(_owner, ex.Message, ""Save Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,208,12,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(_owner, ex.Message, ""Save Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,208,12,"M:System.Windows.MessageBox.Show(System.Windows.Window,System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(_owner, ex.Message, ""Save Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,202,12,P:Microsoft.Win32.FileDialog.FileName,,,,,string fileName = Path.GetFileName(dialog.FileName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,200,12,P:Microsoft.Win32.FileDialog.FileName,,,,,"_serializer.Save(_document, dialog.FileName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,192,8,T:System.Windows.Window,,,,,"if (dialog.ShowDialog(_owner) != true)          {              result = new DocumentFileOperationResult(""Save cancelled"", null);              return false;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,192,8,M:Microsoft.Win32.CommonDialog.ShowDialog(System.Windows.Window),,,,,"if (dialog.ShowDialog(_owner) != true)          {              result = new DocumentFileOperationResult(""Save cancelled"", null);              return false;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,183,8,P:Microsoft.Win32.SaveFileDialog.OverwritePrompt,,,,,"SaveFileDialog dialog = new SaveFileDialog          {              Title = ""Save Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              AddExtension = true,              OverwritePrompt = true          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,183,8,P:Microsoft.Win32.FileDialog.AddExtension,,,,,"SaveFileDialog dialog = new SaveFileDialog          {              Title = ""Save Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              AddExtension = true,              OverwritePrompt = true          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,183,8,P:Microsoft.Win32.FileDialog.DefaultExt,,,,,"SaveFileDialog dialog = new SaveFileDialog          {              Title = ""Save Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              AddExtension = true,              OverwritePrompt = true          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,183,8,P:Microsoft.Win32.FileDialog.Filter,,,,,"SaveFileDialog dialog = new SaveFileDialog          {              Title = ""Save Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              AddExtension = true,              OverwritePrompt = true          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,183,8,P:Microsoft.Win32.CommonItemDialog.Title,,,,,"SaveFileDialog dialog = new SaveFileDialog          {              Title = ""Save Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              AddExtension = true,              OverwritePrompt = true          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,183,8,T:Microsoft.Win32.SaveFileDialog,,,,,"SaveFileDialog dialog = new SaveFileDialog          {              Title = ""Save Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              AddExtension = true,              OverwritePrompt = true          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,183,8,M:Microsoft.Win32.SaveFileDialog.#ctor,,,,,"SaveFileDialog dialog = new SaveFileDialog          {              Title = ""Save Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              AddExtension = true,              OverwritePrompt = true          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,F:System.Windows.MessageBoxImage.Information,,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,T:System.Windows.Window,,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,T:System.Windows.MessageBox,,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,167,12,"M:System.Windows.MessageBox.Show(System.Windows.Window,System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(                  _owner,                  ""Your document has been saved."",                  ""New Graphite Project"",                  MessageBoxButton.OK,                  MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,157,8,T:System.Windows.MessageBoxResult,,,,,"if (answer == MessageBoxResult.No)          {              result = new DocumentFileOperationResult(string.Empty, null);              return true;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,157,8,T:System.Windows.MessageBoxResult,,,,,"if (answer == MessageBoxResult.No)          {              result = new DocumentFileOperationResult(string.Empty, null);              return true;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,157,8,F:System.Windows.MessageBoxResult.No,,,,,"if (answer == MessageBoxResult.No)          {              result = new DocumentFileOperationResult(string.Empty, null);              return true;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,151,8,T:System.Windows.MessageBoxResult,,,,,"if (answer == MessageBoxResult.Cancel)          {              result = new DocumentFileOperationResult(""New document cancelled"", null);              return false;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,151,8,T:System.Windows.MessageBoxResult,,,,,"if (answer == MessageBoxResult.Cancel)          {              result = new DocumentFileOperationResult(""New document cancelled"", null);              return false;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,151,8,F:System.Windows.MessageBoxResult.Cancel,,,,,"if (answer == MessageBoxResult.Cancel)          {              result = new DocumentFileOperationResult(""New document cancelled"", null);              return false;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,T:System.Windows.MessageBoxImage,,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,T:System.Windows.MessageBoxImage,,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,F:System.Windows.MessageBoxImage.Question,,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,T:System.Windows.MessageBoxButton,,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,T:System.Windows.MessageBoxButton,,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,F:System.Windows.MessageBoxButton.YesNoCancel,,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,T:System.Windows.Window,,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,T:System.Windows.MessageBox,,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,T:System.Windows.MessageBoxResult,,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,144,8,"M:System.Windows.MessageBox.Show(System.Windows.Window,System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBoxResult answer = MessageBox.Show(              _owner,              ""Save the current document before creating a new document?"",              ""New Graphite Project"",              MessageBoxButton.YesNoCancel,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,130,8,T:System.Windows.MessageBoxResult,,,,,return result == MessageBoxResult.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,130,8,T:System.Windows.MessageBoxResult,,,,,return result == MessageBoxResult.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,130,8,F:System.Windows.MessageBoxResult.Yes,,,,,return result == MessageBoxResult.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,T:System.Windows.MessageBoxImage,,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,T:System.Windows.MessageBoxImage,,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,F:System.Windows.MessageBoxImage.Warning,,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,T:System.Windows.MessageBoxButton,,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,T:System.Windows.MessageBoxButton,,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,F:System.Windows.MessageBoxButton.YesNo,,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,T:System.Windows.Window,,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,T:System.Windows.MessageBox,,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,T:System.Windows.MessageBoxResult,,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,123,8,"M:System.Windows.MessageBox.Show(System.Windows.Window,System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBoxResult result = MessageBox.Show(              _owner,              ""Opening a project will replace the current document. Continue?"",              ""Open Graphite Project"",              MessageBoxButton.YesNo,              MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,F:System.Windows.MessageBoxImage.Error,,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,T:System.Windows.Window,,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,T:System.Windows.MessageBox,,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,99,12,"M:System.Windows.MessageBox.Show(System.Windows.Window,System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(_owner, ex.Message, ""Open Graphite Project Failed"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,94,12,P:Microsoft.Win32.FileDialog.FileName,,,,,string fileName = Path.GetFileName(dialog.FileName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,91,12,P:Microsoft.Win32.FileDialog.FileName,,,,,IReadOnlyList<CadEntity> loadedEntities = _serializer.Load(dialog.FileName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,79,8,T:System.Windows.Window,,,,,"if (dialog.ShowDialog(_owner) != true)          {              return new DocumentFileOperationResult(""Open cancelled"", null);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,79,8,M:Microsoft.Win32.CommonDialog.ShowDialog(System.Windows.Window),,,,,"if (dialog.ShowDialog(_owner) != true)          {              return new DocumentFileOperationResult(""Open cancelled"", null);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,69,8,P:Microsoft.Win32.OpenFileDialog.Multiselect,,,,,"OpenFileDialog dialog = new OpenFileDialog          {              Title = ""Open Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              CheckFileExists = true,              CheckPathExists = true,              Multiselect = false          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,69,8,P:Microsoft.Win32.FileDialog.CheckPathExists,,,,,"OpenFileDialog dialog = new OpenFileDialog          {              Title = ""Open Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              CheckFileExists = true,              CheckPathExists = true,              Multiselect = false          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.UI\Pillar.UI.csproj,File,src\Pillar.UI\Services\DocumentFileService.cs,69,8,P:Microsoft.Win32.FileDialog.CheckFileExists,,,,,"OpenFileDialog dialog = new OpenFileDialog          {              Title = ""Open Graphite Project"",              Filter = GraphiteProjectFileFilter,              DefaultExt = GraphiteProjectDefaultExtension,              CheckFileExists = true,              CheckPathExists = true,              Multiselect = false          };"
